STRUCTURE,STRUCTURE_ID,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-02,70513
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-02,63276
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-02,154257
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-02,281636
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-02,114723
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-02,416117
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2006-08,17049
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-02,269928
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-02,21828
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-02,88418
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-02,190094
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-02,44948
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-02,144090
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2004-02,9335
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-02,167961
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2007-04,8541
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2002-02,3648
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2001-04,6073
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-02,39832
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-03,27675
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-03,19040
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-03,500590
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-03,82980
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-03,42565
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-03,88572
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2003-03,14245
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2007-05,26777
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-03,470637
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-03,349923
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2004-03,8504
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2001-05,9957
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-03,213533
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-03,27452
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-03,225519
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2002-04,6405
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-03,109931
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-03,27109
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-03,126957
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-03,77206
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-03,273303
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-04,167398
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-04,17670
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-04,294146
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2007-06,24924
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-04,220744
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-04,299239
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-04,4780
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-04,55545
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2002-05,4302
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-04,283367
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-04,56551
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2004-04,4965
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2003-04,4137
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-04,139015
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-04,203602
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-04,456326
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-04,97896
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-04,64360
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-04,25948
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-04,185339
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2001-07,4280
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-05,53725
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-05,150031
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-05,374119
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2001-09,5689
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-05,490137
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-05,306046
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-05,320960
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-05,467137
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-05,192407
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-05,110263
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-05,154272
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2007-07,37551
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2002-06,4871
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-05,60368
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-05,73866
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-05,89802
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-05,107924
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-05,272053
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2003-05,22483
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-05,47879
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-06,106990
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-06,158010
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-06,306436
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-06,478498
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-06,210512
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-06,361948
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-06,148681
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2003-06,4252
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2007-08,18604
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-06,54345
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-06,14574
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2002-09,12737
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-06,44006
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-06,122831
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-06,39838
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-06,263341
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-06,1553
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-06,265443
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-06,359724
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2001-10,2243
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2003-07,24481
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-07,271891
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-07,215102
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-07,487684
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-07,274829
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-07,42643
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-07,62275
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-07,116642
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-07,130527
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2001-11,4306
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-07,143210
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2002-10,21161
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2007-09,943
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-07,196467
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-07,69450
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-07,697734
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-07,5791
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-07,62071
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-07,443721
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-07,292385
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-08,141637
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-09,58572
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-08,129925
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-09,88213
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-08,83681
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-08,49731
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-08,51288
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2003-09,4252
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2007-10,14401
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-08,7555
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-08,45375
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-08,139367
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-08,35947
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-08,13019
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-08,53071
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-08,39427
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2002-11,7448
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-08,131564
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-08,3468
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-09,398810
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2002-12,4252
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2007-11,40187
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-09,21258
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-09,387273
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-09,28949
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-09,181608
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-09,363021
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-09,243904
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-09,43125
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2003-10,4252
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-09,103573
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-09,133352
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-09,130580
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-09,75323
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-09,276891
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-10,67793
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-10,97675
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-09,305240
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-10,41190
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-11,161578
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-10,288308
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-10,45784
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-10,198185
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-10,249284
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-10,115208
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-10,29425
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2003-12,4963
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-10,558496
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-10,289749
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-10,372352
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-11,50677
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-10,172541
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-10,26043
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-10,13095
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-10,261157
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-11,263116
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-11,86257
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-11,115825
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2014-12,64185
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2009-12,41126
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-11,48223
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-11,368452
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-11,206560
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-11,121253
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-11,87121
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-11,39052
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-11,132699
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-11,100677
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-11,328085
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-11,211344
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-11,62989
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2022-12,290336
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2010-12,36371
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2015-12,218904
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2018-12,111649
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2013-12,78942
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2008-12,43784
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2011-12,29791
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2020-12,215485
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2017-12,52203
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2021-12,134695
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2012-12,11897
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2023-12,208554
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2016-12,140170
dataflow,ESTAT:DS-018995(1.0),M,IT,CZ,6343,2,VALUE_IN_EUROS,2019-12,182683
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2024-01,12044006
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2019-01,7562964
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2020-01,7369293
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2014-01,4879759
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2015-01,4974290
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2016-01,4885454
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2017-01,6420612
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2003-01,2954294
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2022-01,10815557
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2012-01,4652613
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2023-01,13578284
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2021-01,7468790
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2013-01,5011300
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2011-01,4369111
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2005-01,3081776
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,1999-01,3369809
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2004-01,3447185
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2001-01,3987756
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2000-01,3391596
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2008-01,6025645
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2018-01,6966241
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2002-01,3423427
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2006-01,3404689
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2007-01,5204158
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2010-01,4276925
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2009-01,3141648
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2017-02,6873288
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2013-02,4388784
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2002-02,3619232
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2020-02,7968587
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2004-02,3466906
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2001-02,3989315
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2009-02,3673804
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2010-02,5336062
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2007-02,6342564
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2011-02,5279061
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2019-02,7953494
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2021-02,8542611
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2022-02,14313644
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2000-02,4183063
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,1999-02,3210260
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2003-02,3388752
dataflow,ESTAT:DS-018995(1.0),M,IT,DE,6343,2,VALUE_IN_EUROS,2023-02,14496801
