TIME,year,month,T#AT#beef_adults,T#BE#beef_adults,T#CZ#beef_adults,T#DE#beef_adults,T#DK#beef_adults,T#EE#beef_adults,T#EL#beef_adults,T#ES#beef_adults,T#FI#beef_adults,T#FR#beef_adults,T#IE#beef_adults,T#IT#beef_adults,T#LT#beef_adults,T#LU#beef_adults,T#LV#beef_adults,T#NL#beef_adults,T#PL#beef_adults,T#PT#beef_adults,T#RO#beef_adults,T#SE#beef_adults,T#SI#beef_adults,T#SK#beef_adults,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2019-04-29,2019,4,357.63,338.96,331.51,356.23,345.83,,417.35,382.7,393.5,378.53,369.54,401.75,287.2,369.05,261.66,349.69,307.07,376.33,295.32,404.24,341.14,336.09,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-06,2019,5,354.41,338.94,331.49,354.18,345.6,295.37,417.86,382.41,392.68,378.02,371.51,401.21,287.37,368.82,261.74,348.88,305.84,376.58,293.66,403.33,340.43,335.4,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-13,2019,5,351.53,339.12,331.81,352.21,345.19,292.56,414.53,382.79,392.83,377.59,,400.22,286.6,371.0,262.58,345.79,304.17,376.86,293.66,401.7,340.42,335.28,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-20,2019,5,348.83,338.98,331.73,350.36,344.15,293.07,413.57,383.1,392.68,377.43,,399.26,287.33,370.48,265.54,342.54,302.91,377.12,291.93,399.76,339.73,335.94,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-05-27,2019,5,347.02,338.82,331.35,348.63,343.73,293.19,415.94,383.18,392.8,377.27,382.03,397.97,287.63,370.4,263.34,339.84,301.96,377.32,289.68,398.36,340.47,336.97,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-03,2019,6,345.7,338.8,331.0,346.72,343.83,290.89,411.73,382.03,393.22,377.37,384.83,397.54,287.38,370.32,263.47,337.56,300.7,377.25,292.98,397.15,340.01,338.21,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-10,2019,6,344.55,339.04,331.08,344.68,343.29,295.03,407.52,,392.97,377.17,386.54,397.38,286.52,370.61,261.46,336.25,298.89,377.14,293.19,395.94,339.55,339.57,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-17,2019,6,344.34,339.22,330.85,342.38,343.01,296.35,402.49,,392.54,377.05,387.06,396.66,285.88,369.93,260.11,333.97,296.47,377.1,291.84,395.34,338.86,340.81,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-06-24,2019,6,344.16,339.12,330.85,340.43,342.43,295.89,398.81,,392.84,376.69,385.83,394.86,285.63,370.06,259.84,332.78,293.76,376.87,293.31,395.78,338.69,342.15,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-01,2019,7,344.13,338.67,330.93,338.87,341.59,297.67,393.65,374.6,393.01,376.09,382.87,393.12,284.95,367.48,259.46,332.32,290.13,376.68,293.04,397.29,337.44,343.1,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-08,2019,7,344.28,338.47,330.58,338.07,340.96,296.49,390.25,372.02,393.89,375.62,378.44,391.67,281.88,367.76,259.27,332.44,286.57,376.52,290.63,397.88,336.35,342.99,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-15,2019,7,344.18,338.09,330.45,337.52,340.54,296.42,383.67,368.59,394.12,375.21,373.36,390.77,280.05,367.04,254.33,332.3,283.29,376.35,293.36,399.33,334.64,343.0,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-22,2019,7,344.27,337.78,330.47,336.83,340.31,296.57,383.67,367.29,394.28,374.79,368.08,389.98,276.08,365.11,,331.21,280.56,376.45,291.81,400.15,334.16,342.12,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-07-29,2019,7,344.15,337.49,329.99,336.64,339.99,293.69,383.67,366.07,395.17,374.68,362.94,388.94,274.04,364.19,248.53,330.66,279.31,375.61,294.29,400.28,334.04,341.47,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-05,2019,8,344.23,337.59,329.12,337.12,339.87,292.19,383.67,364.49,396.41,374.68,358.37,388.83,272.44,364.3,244.17,331.05,279.01,374.76,291.22,400.69,334.45,341.51,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-12,2019,8,344.54,337.67,,338.32,339.51,292.48,383.67,363.24,396.02,374.89,354.33,389.28,270.28,363.61,239.81,331.38,279.57,374.05,292.8,400.05,334.21,341.45,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-19,2019,8,345.53,337.89,326.94,340.29,339.95,292.43,383.67,362.02,395.83,375.36,351.1,389.42,270.52,361.51,233.69,331.62,281.33,372.93,293.39,398.72,334.45,341.81,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-08-26,2019,8,,338.04,326.03,342.45,340.95,295.09,383.67,361.43,394.76,375.98,348.66,391.34,270.62,361.42,229.92,331.46,283.57,371.81,293.18,394.97,335.01,342.15,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-02,2019,9,,338.3,325.37,344.97,341.08,292.45,383.67,360.78,394.97,376.74,346.91,393.1,272.15,361.57,227.02,331.97,285.1,370.68,290.02,394.19,336.19,341.92,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-09,2019,9,350.38,338.83,324.22,347.64,340.96,293.71,383.67,360.51,394.73,377.31,346.03,393.19,274.29,363.21,222.06,334.0,285.72,369.63,288.3,393.41,336.44,342.12,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-16,2019,9,352.41,338.97,323.61,350.32,340.99,295.73,383.67,360.56,393.81,377.81,345.46,394.07,275.39,364.01,219.85,,285.05,369.36,286.78,393.47,336.65,342.66,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-23,2019,9,354.31,338.69,323.6,352.72,340.6,300.07,383.67,360.67,392.56,378.04,345.71,394.49,276.2,365.09,220.84,336.91,283.83,369.07,290.74,392.69,334.65,342.55,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-09-30,2019,9,356.45,338.7,323.6,354.6,341.16,297.4,383.67,360.38,392.18,377.99,345.88,395.56,275.65,366.1,222.19,337.32,283.36,368.52,286.57,392.96,335.22,342.55,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-07,2019,10,357.96,338.71,323.46,356.04,341.01,298.03,,361.01,390.13,377.8,345.97,398.32,273.01,366.95,223.63,337.76,283.68,368.15,285.88,392.28,335.71,342.46,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-14,2019,10,359.99,338.66,323.96,357.45,340.96,295.94,,361.07,387.48,376.39,346.27,398.6,272.3,366.62,227.26,335.09,284.8,367.69,287.27,396.06,334.32,340.22,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-21,2019,10,361.44,338.55,323.84,358.94,341.15,298.75,,362.71,382.54,374.87,346.55,399.75,271.0,366.51,228.19,332.09,286.72,367.1,287.58,396.31,334.31,339.01,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-10-28,2019,10,363.12,338.18,324.08,360.78,,299.14,402.65,363.12,379.67,373.62,346.75,401.89,269.48,366.27,230.31,329.08,289.57,366.35,287.48,396.64,334.7,,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-04,2019,11,364.56,337.99,324.54,362.89,,295.98,407.3,363.64,377.26,372.66,346.99,403.51,269.52,366.45,233.78,326.03,,365.77,284.23,396.94,335.64,335.13,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-11,2019,11,366.05,337.99,324.42,364.69,,294.24,413.56,364.47,374.99,371.88,346.34,404.46,268.86,366.28,230.76,323.42,297.22,365.39,281.54,398.24,338.15,333.23,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-18,2019,11,367.05,337.74,324.56,366.02,345.07,296.52,418.2,365.9,372.24,371.53,345.93,405.14,269.62,365.64,232.54,320.65,300.47,364.92,283.24,398.91,336.42,330.87,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-25,2019,11,368.57,337.37,324.51,366.89,346.16,296.3,417.8,367.45,371.43,371.36,345.66,405.4,271.87,366.9,233.41,319.64,303.19,364.75,281.86,400.94,335.61,327.97,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-02,2019,12,369.3,337.26,324.65,367.67,346.55,296.49,415.41,368.75,370.85,372.51,345.31,407.03,273.49,367.71,227.99,321.16,305.52,364.67,282.01,401.99,335.77,327.44,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-09,2019,12,369.74,337.3,325.01,368.6,347.38,295.74,413.02,369.62,372.72,373.71,346.08,407.55,274.36,,230.56,323.39,307.12,364.7,279.94,403.16,334.54,327.28,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-16,2019,12,370.08,337.47,325.55,369.5,346.95,294.21,410.63,370.48,372.47,374.78,347.36,408.72,276.76,,232.12,324.84,308.06,365.13,281.36,404.85,332.71,328.84,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-23,2019,12,371.19,337.51,325.88,369.97,346.86,,408.25,371.01,372.16,375.36,,408.95,279.22,368.15,226.94,324.02,308.78,365.39,283.51,406.46,330.19,328.67,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-30,2019,12,371.65,337.33,326.12,370.19,346.64,,404.24,371.96,372.28,376.07,,409.8,281.0,367.85,228.48,325.51,309.9,365.74,283.7,407.64,329.33,328.41,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2020-01-06,2020,1,372.15,337.29,327.01,370.36,347.0,,401.86,372.26,372.31,376.71,,410.86,282.56,368.23,231.08,327.33,310.77,366.13,284.19,408.15,329.06,328.8,,,,,,,,,,,,
2020-01-13,2020,1,372.06,337.39,328.35,370.41,347.07,,399.47,372.34,372.12,376.95,357.91,411.22,283.59,368.33,230.36,328.42,311.38,366.37,285.33,407.54,328.99,328.7,,,,,,,,,,,,
2020-01-20,2020,1,372.11,337.28,328.86,370.13,347.16,,399.47,372.33,372.79,376.97,361.33,411.03,284.74,367.82,239.4,330.24,311.51,366.53,287.5,408.24,329.92,329.31,,,,,,,,,,,,
2020-01-27,2020,1,372.05,337.3,329.38,369.39,346.95,,399.47,372.84,372.96,376.9,364.2,411.85,284.89,366.66,240.18,331.88,311.64,366.96,290.52,408.03,330.73,327.66,1.04,0.18,0.7,0.75,0.12,0.21,46051.6,32673.28,46773.33,39743.38,28097.39,83776.75
2020-02-03,2020,2,371.56,337.32,330.25,368.4,347.29,,399.47,373.35,373.15,376.78,366.58,411.58,285.26,366.64,242.8,331.9,311.78,367.13,292.52,407.62,332.5,326.38,0.94,0.08,0.52,0.66,-0.03,0.03,45904.07,32423.16,46765.38,39555.5,27726.36,84508.86
2020-02-10,2020,2,370.35,337.72,331.39,367.62,347.37,299.28,400.98,373.86,372.98,376.92,368.49,411.72,283.78,367.6,249.3,336.14,312.09,367.19,292.99,407.36,333.47,325.64,0.84,-0.03,0.33,0.57,-0.18,-0.15,45756.53,32173.04,46757.43,39367.62,27355.33,85240.98
2020-02-17,2020,2,369.41,,332.31,367.1,347.52,299.62,404.07,374.5,373.33,376.73,370.23,412.17,283.56,370.71,252.22,337.22,311.53,367.64,295.8,407.53,333.49,325.9,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-02-24,2020,2,368.72,,332.38,366.76,347.2,301.37,410.3,375.31,373.33,376.44,371.66,411.24,284.45,370.34,247.72,338.85,310.95,367.97,296.97,407.87,334.26,325.98,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-02,2020,3,367.8,,331.47,366.45,347.28,301.12,413.39,375.87,373.25,376.09,373.2,410.63,285.06,370.07,251.07,339.89,310.13,368.12,298.12,409.75,335.19,326.42,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-09,2020,3,367.1,341.01,330.11,366.03,347.51,301.45,416.49,376.15,373.23,375.47,374.25,410.29,285.87,369.15,247.54,340.8,307.17,368.52,297.11,409.26,335.17,325.79,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-16,2020,3,366.59,341.46,327.19,363.84,347.63,299.41,419.58,375.89,373.24,374.72,374.65,408.78,284.15,368.55,253.29,339.62,,368.85,297.52,408.26,334.17,326.87,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-23,2020,3,364.9,341.69,322.04,361.82,347.52,298.55,422.67,375.43,373.5,373.69,374.38,407.7,283.09,367.97,251.71,338.38,,368.79,298.32,407.89,332.86,324.78,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-30,2020,3,361.8,341.64,,359.4,346.45,299.2,424.25,374.55,373.77,372.13,372.31,406.82,281.62,367.84,248.6,331.14,294.3,369.26,298.24,407.37,329.4,325.11,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-06,2020,4,358.25,341.9,312.55,356.2,,295.33,424.25,372.36,373.29,370.18,368.85,405.27,280.77,363.91,247.59,321.07,288.91,368.6,298.22,405.47,326.84,324.93,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-13,2020,4,354.86,341.88,308.4,353.13,,294.11,421.11,369.77,373.38,367.99,364.65,402.85,278.63,363.15,250.82,,284.36,368.17,298.1,,324.45,323.73,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-20,2020,4,351.81,341.59,303.88,350.15,,,420.01,366.96,372.87,365.98,360.26,401.37,276.58,361.35,249.22,,280.54,367.32,301.37,403.94,320.78,324.57,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-27,2020,4,348.65,341.15,300.57,346.59,338.95,,420.01,364.86,372.64,364.11,356.33,398.97,274.25,360.87,246.18,283.59,277.37,366.97,,404.99,319.13,322.98,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-04,2020,5,345.27,340.67,299.25,343.95,336.43,,418.91,362.19,,362.48,353.34,396.32,275.1,359.7,242.07,271.85,275.64,366.71,303.17,408.07,315.04,323.72,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-11,2020,5,343.46,339.89,298.46,341.38,334.41,,417.81,359.57,371.28,361.19,352.08,393.43,274.66,358.49,242.17,261.17,274.72,365.41,302.94,409.96,311.39,326.6,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-18,2020,5,342.99,339.44,298.52,339.8,333.08,,416.72,357.89,371.77,360.66,353.53,390.22,273.79,359.43,245.63,255.11,274.74,364.96,304.1,412.2,310.91,326.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-25,2020,5,343.28,338.44,297.84,340.08,332.91,,415.62,356.91,372.13,360.71,356.24,388.59,272.28,362.19,244.26,252.5,276.86,360.94,305.44,415.65,309.42,325.62,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-01,2020,6,343.25,337.43,298.29,340.38,332.41,,414.52,356.3,372.3,361.16,359.45,388.01,271.27,365.87,244.68,251.42,278.57,360.5,306.56,418.7,307.87,326.49,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-08,2020,6,343.31,336.72,300.15,340.67,332.17,292.31,414.52,355.6,372.81,361.66,362.47,385.17,271.52,369.73,247.69,251.98,279.74,359.96,305.91,421.17,307.18,326.58,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-15,2020,6,343.49,336.16,301.17,342.1,332.3,296.54,413.42,354.13,372.92,362.13,365.17,383.15,272.03,372.76,250.73,252.61,282.47,358.56,305.58,421.95,304.49,328.5,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-22,2020,6,343.73,336.06,302.25,344.37,332.61,299.09,413.42,353.58,373.06,362.7,367.05,381.85,271.77,376.47,241.59,254.68,284.79,356.58,305.64,421.98,306.33,329.46,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-29,2020,6,343.99,336.17,304.48,346.24,332.73,299.99,413.42,353.38,373.34,363.1,367.99,380.63,271.29,379.51,250.79,258.01,285.99,356.35,307.04,422.96,306.36,330.2,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-06,2020,7,344.33,336.01,305.65,346.83,333.02,301.5,413.42,352.73,372.75,363.26,368.51,377.54,272.61,381.6,250.6,261.08,286.62,354.44,307.52,424.96,306.09,330.2,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-13,2020,7,344.55,336.07,306.43,345.98,333.14,303.89,413.42,351.8,372.35,363.44,369.79,375.56,273.52,381.68,253.07,264.2,285.91,356.31,307.25,426.4,306.13,329.99,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-20,2020,7,344.71,336.16,306.92,345.44,333.65,301.64,413.42,350.64,372.27,363.34,371.47,373.78,274.14,381.23,247.28,267.39,286.29,354.46,307.33,428.22,305.58,329.83,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-27,2020,7,344.96,336.24,307.14,345.93,333.72,301.25,413.42,350.02,371.76,363.2,373.47,372.76,274.81,381.17,245.8,270.33,287.77,353.84,305.55,430.48,305.12,329.94,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-03,2020,8,345.26,336.31,307.85,347.03,334.36,300.44,413.42,349.87,371.29,362.98,375.43,371.12,275.01,381.55,246.41,273.09,289.77,353.27,306.35,432.92,304.86,329.98,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-10,2020,8,346.63,336.27,308.83,348.57,334.85,300.62,413.42,349.31,370.85,362.45,376.99,371.06,275.24,381.54,253.95,273.81,292.95,352.84,307.28,435.52,303.62,329.27,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-17,2020,8,347.94,336.32,309.78,350.61,335.48,297.18,413.42,348.57,370.3,362.02,377.93,371.79,275.66,381.97,247.8,274.2,296.71,351.59,305.94,437.31,303.37,325.48,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-24,2020,8,349.8,336.36,311.37,352.88,335.97,296.17,413.42,348.37,370.36,361.62,377.57,373.73,274.92,381.54,246.08,274.58,300.77,351.06,304.86,436.78,303.47,324.97,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-31,2020,8,351.94,336.39,312.69,354.78,336.4,295.66,,348.23,370.32,361.06,376.11,373.26,274.61,381.62,243.3,274.42,304.62,350.41,305.99,436.62,304.33,323.28,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-07,2020,9,354.37,336.4,312.26,356.1,336.53,299.79,,348.48,369.34,360.5,374.37,373.11,274.08,381.56,243.42,274.03,306.3,350.86,306.7,434.96,304.72,322.8,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-14,2020,9,356.01,336.44,312.49,356.72,337.29,299.16,,348.09,369.25,360.11,372.31,374.14,272.53,,241.94,273.81,307.08,350.12,304.89,434.27,303.97,323.63,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-21,2020,9,357.69,336.47,312.23,356.82,337.42,297.57,,347.48,369.68,359.79,370.21,376.63,271.31,,237.78,273.0,306.73,349.42,303.64,433.0,304.63,324.43,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-28,2020,9,358.37,336.38,310.88,357.04,337.84,295.41,429.48,347.26,369.61,359.58,368.59,377.36,270.46,382.16,238.33,273.21,305.63,349.0,300.32,431.51,304.73,323.93,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-05,2020,10,359.76,336.26,308.73,357.52,337.95,296.6,435.89,346.57,369.32,359.26,367.3,377.39,269.22,381.74,234.66,273.26,304.76,349.04,,430.18,305.17,326.78,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-12,2020,10,360.68,336.12,306.27,358.61,338.11,295.44,432.61,345.51,368.92,358.81,366.51,378.64,268.46,382.01,238.31,273.15,303.09,349.28,298.48,430.68,305.05,327.56,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-19,2020,10,361.83,335.97,304.49,360.09,338.44,295.58,430.89,345.44,368.26,358.41,366.11,379.68,267.4,381.68,238.79,272.99,301.19,349.91,296.4,431.16,304.09,330.35,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-26,2020,10,363.16,335.8,303.72,361.04,338.26,293.4,430.72,345.89,367.71,358.25,365.5,381.54,266.59,382.2,240.25,272.87,300.49,349.23,294.54,431.95,303.45,331.37,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-02,2020,11,365.47,335.6,303.1,361.01,337.51,294.77,427.06,346.56,366.58,357.99,364.95,382.96,266.16,382.13,240.39,272.14,300.44,349.46,295.7,432.2,304.17,328.7,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-09,2020,11,367.35,335.4,302.59,360.65,336.24,293.37,427.64,347.16,366.37,357.81,364.57,388.19,265.01,381.84,238.97,271.55,301.31,350.05,295.66,434.7,303.78,327.78,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-16,2020,11,369.21,335.34,303.52,360.79,334.91,293.04,428.23,347.24,366.3,357.6,364.51,388.75,264.41,381.56,240.38,271.31,302.37,350.56,295.36,435.95,305.14,327.5,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-23,2020,11,370.09,335.29,304.89,361.24,333.77,293.26,426.31,348.53,366.17,357.55,365.3,388.78,263.92,382.05,239.43,271.86,303.7,350.73,298.37,438.03,304.91,327.11,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-30,2020,11,371.06,335.28,305.9,361.32,332.74,291.82,428.18,349.73,365.85,357.66,367.26,389.75,263.3,382.82,232.92,272.17,306.17,350.89,297.27,439.08,305.85,327.95,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-07,2020,12,371.79,335.27,307.26,361.51,331.55,291.55,429.53,350.3,365.57,358.08,369.48,391.22,265.72,383.29,233.32,273.23,309.44,351.1,297.62,439.86,306.28,327.97,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-14,2020,12,372.03,335.27,309.4,362.95,330.87,293.7,429.33,350.58,365.86,358.44,371.89,391.84,267.35,382.13,235.28,274.71,312.98,351.89,298.9,442.56,307.01,328.02,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-21,2020,12,372.39,335.27,310.13,,330.97,293.57,430.91,351.53,366.55,358.94,374.59,391.65,269.32,381.89,240.15,,316.3,352.73,296.85,444.94,308.08,328.74,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-28,2020,12,372.98,335.21,311.68,,330.91,299.56,428.23,352.79,365.9,359.51,377.61,386.98,272.33,383.11,246.91,,318.66,353.82,295.54,445.81,310.18,327.13,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2021-01-04,2021,1,373.15,335.16,311.6,,331.06,,425.55,353.97,366.51,360.07,380.11,388.0,274.74,383.74,245.75,,320.33,354.93,300.0,448.98,307.52,325.33,,,,,,,,,,,,
2021-01-11,2021,1,373.01,335.1,312.0,374.78,330.9,301.31,422.87,354.89,366.66,360.7,382.26,389.06,277.14,385.78,249.77,296.05,321.57,355.25,299.99,450.74,308.41,,,,,,,,,,,,,
